2014.12.17 18:15,1.24038,1.24159,1.24007,1.24081,2270
2014.12.17 18:30,1.24080,1.24165,1.24057,1.24068,1909
2014.12.17 18:45,1.24068,1.24123,1.24038,1.24058,1744
2014.12.17 19:00,1.24061,1.24165,1.24030,1.24104,1665
2014.12.17 19:15,1.24105,1.24116,1.24022,1.24028,1487
2014.12.17 19:30,1.24022,1.24127,1.24011,1.24091,1360
2014.12.17 19:45,1.24092,1.24122,1.24058,1.24122,750
2014.12.17 20:00,1.24119,1.24171,1.24066,1.24073,983
2014.12.17 20:15,1.24069,1.24118,1.24027,1.24107,949
2014.12.17 20:30,1.24107,1.24187,1.24091,1.24099,1463
2014.12.17 20:45,1.24100,1.24164,1.24019,1.24035,2840
2014.12.17 21:00,1.24043,1.24572,1.23778,1.24545,14982
2014.12.17 21:15,1.24545,1.24732,1.24391,1.24401,6579
2014.12.17 21:30,1.24402,1.24428,1.23577,1.23754,10537
2014.12.17 21:45,1.23754,1.23754,1.23193,1.23241,10103
2014.12.17 22:00,1.23240,1.23721,1.23213,1.23577,7807
2014.12.17 22:15,1.23576,1.23604,1.23343,1.23431,3646
2014.12.17 22:30,1.23430,1.23607,1.23266,1.23437,3978
2014.12.17 22:45,1.23435,1.23447,1.23323,1.23414,2065
2014.12.17 23:00,1.23414,1.23452,1.23364,1.23436,1132
2014.12.17 23:15,1.23432,1.23432,1.23353,1.23353,689
2014.12.17 23:30,1.23353,1.23425,1.23350,1.23418,848
2014.12.17 23:45,1.23418,1.23462,1.23402,1.23407,622
2014.12.18 00:00,1.23407,1.23473,1.23402,1.23404,479
2014.12.18 00:15,1.23406,1.23431,1.23337,1.23342,362
2014.12.18 00:30,1.23342,1.23368,1.23314,1.23317,372
2014.12.18 00:45,1.23317,1.23319,1.23274,1.23308,673
2014.12.18 01:00,1.23308,1.23345,1.23278,1.23303,714
2014.12.18 01:15,1.23303,1.23368,1.23303,1.23339,609
2014.12.18 01:30,1.23340,1.23408,1.23340,1.23355,645
2014.12.18 01:45,1.23356,1.23369,1.23334,1.23358,563
2014.12.18 02:00,1.23350,1.23376,1.23196,1.23230,1327
2014.12.18 02:15,1.23231,1.23301,1.23231,1.23267,721
2014.12.18 02:30,1.23269,1.23312,1.23267,1.23311,668
2014.12.18 02:45,1.23311,1.23391,1.23310,1.23339,1356
2014.12.18 03:00,1.23339,1.23444,1.23319,1.23398,1536
2014.12.18 03:15,1.23397,1.23438,1.23396,1.23397,1003
2014.12.18 03:30,1.23398,1.23411,1.23375,1.23388,810
2014.12.18 03:45,1.23387,1.23388,1.23353,1.23379,538
2014.12.18 04:00,1.23378,1.23403,1.23331,1.23386,881
2014.12.18 04:15,1.23385,1.23420,1.23362,1.23398,1164
2014.12.18 04:30,1.23398,1.23452,1.23386,1.23417,788
2014.12.18 04:45,1.23415,1.23460,1.23403,1.23428,768
2014.12.18 05:00,1.23427,1.23474,1.23420,1.23471,671
2014.12.18 05:15,1.23470,1.23504,1.23455,1.23479,879
2014.12.18 05:30,1.23479,1.23518,1.23446,1.23459,1007
2014.12.18 05:45,1.23458,1.23470,1.23432,1.23447,544
2014.12.18 06:00,1.23448,1.23455,1.23438,1.23449,304
2014.12.18 06:15,1.23449,1.23452,1.23429,1.23450,369
2014.12.18 06:30,1.23450,1.23451,1.23424,1.23439,478
2014.12.18 06:45,1.23439,1.23461,1.23425,1.23432,635
2014.12.18 07:00,1.23433,1.23437,1.23406,1.23419,397
2014.12.18 07:15,1.23418,1.23434,1.23403,1.23411,750
2014.12.18 07:30,1.23412,1.23471,1.23410,1.23437,684
2014.12.18 07:45,1.23434,1.23457,1.23394,1.23430,816
2014.12.18 08:00,1.23430,1.23437,1.23366,1.23385,861
2014.12.18 08:15,1.23385,1.23408,1.23339,1.23347,763
2014.12.18 08:30,1.23348,1.23366,1.23308,1.23352,666
2014.12.18 08:45,1.23352,1.23357,1.23200,1.23263,1122
2014.12.18 09:00,1.23265,1.23311,1.22873,1.22876,4938
2014.12.18 09:15,1.22873,1.23012,1.22772,1.23004,3541
2014.12.18 09:30,1.23002,1.23002,1.22769,1.22881,4138
2014.12.18 09:45,1.22880,1.23202,1.22854,1.23169,4588
2014.12.18 10:00,1.23167,1.23272,1.23068,1.23131,4484
2014.12.18 10:15,1.23131,1.23189,1.23070,1.23144,2800
2014.12.18 10:30,1.23144,1.23334,1.23144,1.23182,2241
2014.12.18 10:45,1.23181,1.23320,1.23151,1.23274,1701
2014.12.18 11:00,1.23273,1.23371,1.23152,1.23270,2890
2014.12.18 11:15,1.23271,1.23282,1.23093,1.23135,2544
2014.12.18 11:30,1.23138,1.23154,1.22980,1.22996,2404
2014.12.18 11:45,1.22998,1.23082,1.22948,1.23019,2397
2014.12.18 12:00,1.23018,1.23240,1.23017,1.23208,2500
2014.12.18 12:15,1.23207,1.23279,1.23187,1.23229,1487
2014.12.18 12:30,1.23228,1.23309,1.23206,1.23253,1621
2014.12.18 12:45,1.23262,1.23330,1.23180,1.23192,1414
2014.12.18 13:00,1.23193,1.23371,1.23193,1.23363,2114
2014.12.18 13:15,1.23362,1.23365,1.23257,1.23267,900
2014.12.18 13:30,1.23267,1.23286,1.23152,1.23158,1115
2014.12.18 13:45,1.23159,1.23244,1.23112,1.23128,1696
2014.12.18 14:00,1.23128,1.23137,1.23048,1.23096,1544
2014.12.18 14:15,1.23095,1.23095,1.22990,1.22999,1732
2014.12.18 14:30,1.23000,1.23108,1.22986,1.23081,1717
2014.12.18 14:45,1.23082,1.23086,1.22938,1.22944,2070
2014.12.18 15:00,1.22944,1.22949,1.22822,1.22837,2079
2014.12.18 15:15,1.22836,1.22933,1.22829,1.22841,1743
2014.12.18 15:30,1.22842,1.22910,1.22783,1.22834,2076
2014.12.18 15:45,1.22833,1.22853,1.22650,1.22728,2312
